Id;Monthly rent payment; number of all rooms in the house;persons younger than 12 years of age;years of schooling;=1 if predominant material on the outside wall is block or brick;=1 if predominant material on the floor is mosaic, ceramic, terrazo;=1 if the house has ceiling;=1 if floor are good;Number of children 0 to 19 in household;years of education of male head of household;average years of education for adults (18+);# persons per room;=1 if the household has notebook or desktop computer;# of mobile phones;escolari squared;edjefe squared;hogar_nin squared;overcrowding squared;dependency squared;meaned squared;Target
ID_e7c4d3ef3;200000.0;7,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;8,00;13.333.334,00;0,00;4,00;36,00;36,00;0,00;17.777.778.999.999.900,00;1.0;64.0;4,00
ID_c60b87f80;200000.0;7,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;6,00;8,00;13.333.334,00;0,00;4,00;121,00;36,00;0,00;17.777.778.999.999.900,00;1.0;64.0;4,00
ID_d191ff903;200000.0;7,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;6,00;8,00;13.333.334,00;0,00;4,00;81,00;36,00;0,00;17.777.778.999.999.900,00;1.0;64.0;4,00
ID_434b78230;200000.0;7,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;8,00;13.333.334,00;0,00;4,00;36,00;36,00;0,00;17.777.778.999.999.900,00;1.0;64.0;4,00
ID_18847a646;50000.0;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;yes;1,00;1.0;0,00;1,00;1,00;1,00;0,00;1.0;0.0;1.0;4,00
ID_c65d45ec0;;3,00;2,00;6,00;0,00;0,00;0,00;0,00;4,00;no;6,00;45.048,00;0,00;2,00;36,00;0,00;16,00;45.809,00;16.0;36.0;1,00
ID_e103225e3;;3,00;2,00;6,00;0,00;0,00;0,00;0,00;4,00;no;6,00;45.048,00;0,00;2,00;36,00;0,00;16,00;45.809,00;16.0;36.0;1,00
ID_ecaa57e76;;3,00;2,00;0,00;0,00;0,00;0,00;0,00;4,00;no;6,00;45.048,00;0,00;2,00;0,00;0,00;16,00;45.809,00;16.0;36.0;1,00
ID_6a949aad2;;3,00;2,00;4,00;0,00;0,00;0,00;0,00;4,00;no;6,00;45.048,00;0,00;2,00;16,00;0,00;16,00;45.809,00;16.0;36.0;1,00
ID_04d796642;;3,00;2,00;0,00;0,00;0,00;0,00;0,00;4,00;no;6,00;45.048,00;0,00;2,00;0,00;0,00;16,00;45.809,00;16.0;36.0;1,00
ID_875f3f1c4;;1,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;no;6,00;1.0;0,00;0,00;36,00;0,00;0,00;1.0;0.0;36.0;1,00
ID_b8dfb4fc0;;1,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;no;6,00;2.0;0,00;2,00;36,00;0,00;1,00;4.0;1.0;36.0;2,00
ID_7b45a7628;;1,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;no;6,00;2.0;0,00;2,00;16,00;0,00;1,00;4.0;1.0;36.0;2,00
ID_b3eaa4a16;60000.0;1,00;0,00;11,00;0,00;0,00;1,00;1,00;0,00;no;5,50;2.0;0,00;2,00;121,00;0,00;0,00;4.0;0.0;30.25;4,00
ID_ab0afcb46;60000.0;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;no;5,50;2.0;0,00;2,00;0,00;0,00;0,00;4.0;0.0;30.25;4,00
ID_3175a5ffe;;4,00;1,00;6,00;1,00;1,00;0,00;1,00;1,00;no;5,50;45.047,00;0,00;2,00;36,00;0,00;1,00;45.689,00;4.0;30.25;3,00
ID_e08440b81;;4,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00;no;5,50;45.047,00;0,00;2,00;0,00;0,00;1,00;45.689,00;4.0;30.25;3,00
ID_c1661b893;;4,00;1,00;5,00;1,00;1,00;0,00;1,00;1,00;no;5,50;45.047,00;0,00;2,00;25,00;0,00;1,00;45.689,00;4.0;30.25;3,00
ID_a15e506de;107000.0;4,00;0,00;7,00;1,00;1,00;1,00;1,00;1,00;12,00;9,50;45.047,00;1,00;3,00;49,00;144,00;1,00;45.689,00;0.25;90.25;4,00
ID_824c74ff0;107000.0;4,00;0,00;6,00;1,00;1,00;1,00;1,00;1,00;12,00;9,50;45.047,00;1,00;3,00;36,00;144,00;1,00;45.689,00;0.25;90.25;4,00
ID_1b8d15e17;107000.0;4,00;0,00;12,00;1,00;1,00;1,00;1,00;1,00;12,00;9,50;45.047,00;1,00;3,00;144,00;144,00;1,00;45.689,00;0.25;90.25;4,00
ID_576b951fa;225000.0;3,00;1,00;0,00;1,00;1,00;1,00;1,00;2,00;no;6,00;45.048,00;0,00;4,00;0,00;0,00;4,00;45.809,00;0.44444448;36.0;2,00
ID_cc65d249d;225000.0;3,00;1,00;6,00;1,00;1,00;1,00;1,00;2,00;no;6,00;45.048,00;0,00;4,00;36,00;0,00;4,00;45.809,00;0.44444448;36.0;2,00
ID_972d49095;225000.0;3,00;1,00;11,00;1,00;1,00;1,00;1,00;2,00;no;6,00;45.048,00;0,00;4,00;121,00;0,00;4,00;45.809,00;0.44444448;36.0;2,00
ID_d996e6958;225000.0;3,00;1,00;5,00;1,00;1,00;1,00;1,00;2,00;no;6,00;45.048,00;0,00;4,00;25,00;0,00;4,00;45.809,00;0.44444448;36.0;2,00
ID_185cf665a;225000.0;3,00;1,00;1,00;1,00;1,00;1,00;1,00;2,00;no;6,00;45.048,00;0,00;4,00;1,00;0,00;4,00;45.809,00;0.44444448;36.0;2,00
ID_fdc985777;;1,00;2,00;11,00;1,00;1,00;1,00;0,00;2,00;6,00;8,50;4.0;0,00;2,00;121,00;36,00;4,00;16.0;1.0;72.25;3,00
ID_1f7fc4c9a;;1,00;2,00;0,00;1,00;1,00;1,00;0,00;2,00;6,00;8,50;4.0;0,00;2,00;0,00;36,00;4,00;16.0;1.0;72.25;3,00
ID_c63c3713b;;1,00;2,00;0,00;1,00;1,00;1,00;0,00;2,00;6,00;8,50;4.0;0,00;2,00;0,00;36,00;4,00;16.0;1.0;72.25;3,00
ID_9c64a9c37;;1,00;2,00;6,00;1,00;1,00;1,00;0,00;2,00;6,00;8,50;4.0;0,00;2,00;36,00;36,00;4,00;16.0;1.0;72.25;3,00
ID_da5d033f9;40000.0;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;2.0;0,00;2,00;25,00;25,00;0,00;4.0;0.0;25.0;2,00
ID_8f20a6285;40000.0;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;2.0;0,00;2,00;25,00;25,00;0,00;4.0;0.0;25.0;2,00
ID_a0ec8da37;;4,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;no;6,00;1.0;0,00;2,00;36,00;0,00;1,00;1.0;1.0;36.0;2,00
ID_5c345bfee;;4,00;0,00;7,00;0,00;0,00;0,00;0,00;1,00;no;6,00;1.0;0,00;2,00;49,00;0,00;1,00;1.0;1.0;36.0;2,00
ID_856df6c13;108000.0;3,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;15,00;1.0;0,00;1,00;225,00;0,00;0,00;1.0;0.0;225.0;4,00
ID_030a042c7;;5,00;0,00;3,00;1,00;1,00;1,00;1,00;0,00;7,00;5,00;0.66666669;0,00;2,00;9,00;49,00;0,00;0.44444448;1.0;25.0;4,00
ID_f5ad3261a;;5,00;0,00;7,00;1,00;1,00;1,00;1,00;0,00;7,00;5,00;0.66666669;0,00;2,00;49,00;49,00;0,00;0.44444448;1.0;25.0;4,00
ID_d48ef0aff;;6,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;6,00;0.66666669;0,00;2,00;36,00;36,00;0,00;0.44444448;0.0;36.0;4,00
ID_f10145a26;;6,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;6,00;0.66666669;0,00;2,00;36,00;36,00;0,00;0.44444448;0.0;36.0;4,00
ID_926d1cf39;;3,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;1.0;0,00;1,00;121,00;121,00;0,00;1.0;0.0;121.0;4,00
ID_012b0d963;;5,00;2,00;8,00;0,00;1,00;0,00;0,00;3,00;6,00;7,00;16.666.666,00;0,00;2,00;64,00;36,00;9,00;27.777.777,00;45.689,00;49.0;3,00
ID_e4c5a528e;;5,00;2,00;1,00;0,00;1,00;0,00;0,00;3,00;6,00;7,00;16.666.666,00;0,00;2,00;1,00;36,00;9,00;27.777.777,00;45.689,00;49.0;3,00
ID_0b80e160b;;5,00;2,00;6,00;0,00;1,00;0,00;0,00;3,00;6,00;7,00;16.666.666,00;0,00;2,00;36,00;36,00;9,00;27.777.777,00;45.689,00;49.0;3,00
ID_6e569f1e5;;5,00;2,00;4,00;0,00;1,00;0,00;0,00;3,00;6,00;7,00;16.666.666,00;0,00;2,00;16,00;36,00;9,00;27.777.777,00;45.689,00;49.0;3,00
ID_e1267b088;;5,00;2,00;7,00;0,00;1,00;0,00;0,00;3,00;6,00;7,00;16.666.666,00;0,00;2,00;49,00;36,00;9,00;27.777.777,00;45.689,00;49.0;3,00
ID_7dd39fcff;;3,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;6,00;8,50;2.0;0,00;1,00;121,00;36,00;0,00;4.0;0.0;72.25;4,00
ID_8e084c013;;3,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;8,50;2.0;0,00;1,00;36,00;36,00;0,00;4.0;0.0;72.25;4,00
ID_5f05b701c;;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;1.0;0,00;1,00;36,00;36,00;0,00;1.0;4.0;36.0;2,00
ID_84ecdb565;;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;1.0;0,00;1,00;36,00;36,00;0,00;1.0;4.0;36.0;2,00
ID_da08f811e;;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;1.0;0,00;1,00;36,00;36,00;0,00;1.0;4.0;36.0;2,00
ID_e07f92a41;;5,00;0,00;6,00;1,00;1,00;1,00;0,00;1,00;6,00;9,00;13.333.334,00;0,00;1,00;36,00;36,00;1,00;17.777.778.999.999.900,00;9.0;81.0;4,00
ID_e575a4776;;5,00;0,00;8,00;1,00;1,00;1,00;0,00;1,00;6,00;9,00;13.333.334,00;0,00;1,00;64,00;36,00;1,00;17.777.778.999.999.900,00;9.0;81.0;4,00
ID_a3a8ffb11;;5,00;0,00;6,00;1,00;1,00;1,00;0,00;1,00;6,00;9,00;13.333.334,00;0,00;1,00;36,00;36,00;1,00;17.777.778.999.999.900,00;9.0;81.0;4,00
ID_b0cf938d6;;5,00;0,00;15,00;1,00;1,00;1,00;0,00;1,00;6,00;9,00;13.333.334,00;0,00;1,00;225,00;36,00;1,00;17.777.778.999.999.900,00;9.0;81.0;4,00
ID_450829ac8;;4,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;no;3,00;13.333.334,00;0,00;2,00;0,00;0,00;4,00;17.777.778.999.999.900,00;1.0;9.0;3,00
ID_3d404265f;;4,00;1,00;6,00;0,00;0,00;0,00;0,00;2,00;no;3,00;13.333.334,00;0,00;2,00;36,00;0,00;4,00;17.777.778.999.999.900,00;1.0;9.0;3,00
ID_c5d8affb3;;4,00;1,00;3,00;0,00;0,00;0,00;0,00;2,00;no;3,00;13.333.334,00;0,00;2,00;9,00;0,00;4,00;17.777.778.999.999.900,00;1.0;9.0;3,00
ID_f4f7d070a;;4,00;1,00;6,00;0,00;0,00;0,00;0,00;2,00;no;3,00;13.333.334,00;0,00;2,00;36,00;0,00;4,00;17.777.778.999.999.900,00;1.0;9.0;3,00
ID_8c4e4b129;;4,00;2,00;6,00;0,00;0,00;1,00;0,00;3,00;6,00;9,50;45.048,00;0,00;2,00;36,00;36,00;9,00;45.809,00;45.689,00;90.25;3,00
ID_fc97d8333;;4,00;2,00;13,00;0,00;0,00;1,00;0,00;3,00;6,00;9,50;45.048,00;0,00;2,00;169,00;36,00;9,00;45.809,00;45.689,00;90.25;3,00
ID_44a410a75;;4,00;2,00;2,00;0,00;0,00;1,00;0,00;3,00;6,00;9,50;45.048,00;0,00;2,00;4,00;36,00;9,00;45.809,00;45.689,00;90.25;3,00
ID_5d559b79f;;4,00;2,00;0,00;0,00;0,00;1,00;0,00;3,00;6,00;9,50;45.048,00;0,00;2,00;0,00;36,00;9,00;45.809,00;45.689,00;90.25;3,00
ID_5887ef399;;4,00;2,00;8,00;0,00;0,00;1,00;0,00;3,00;6,00;9,50;45.048,00;0,00;2,00;64,00;36,00;9,00;45.809,00;45.689,00;90.25;3,00
ID_5cac6ba06;;3,00;2,00;9,00;0,00;0,00;0,00;1,00;2,00;6,00;7,50;2.0;0,00;2,00;81,00;36,00;4,00;4.0;1.0;56.25;4,00
ID_b86500919;;3,00;2,00;5,00;0,00;0,00;0,00;1,00;2,00;6,00;7,50;2.0;0,00;2,00;25,00;36,00;4,00;4.0;1.0;56.25;4,00
ID_47bf15f96;;3,00;2,00;6,00;0,00;0,00;0,00;1,00;2,00;6,00;7,50;2.0;0,00;2,00;36,00;36,00;4,00;4.0;1.0;56.25;4,00
ID_6b8ef4003;;3,00;2,00;2,00;0,00;0,00;0,00;1,00;2,00;6,00;7,50;2.0;0,00;2,00;4,00;36,00;4,00;4.0;1.0;56.25;4,00
ID_998936aa3;;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;no;0,50;2.0;0,00;1,00;0,00;0,00;0,00;4.0;64.0;0.25;2,00
ID_871101066;;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;no;0,50;2.0;0,00;1,00;1,00;0,00;0,00;4.0;64.0;0.25;2,00
ID_a77e17fa8;90000.0;4,00;1,00;10,00;0,00;1,00;0,00;0,00;2,00;no;8,00;2.0;0,00;3,00;100,00;0,00;4,00;4.0;1.0;64.0;4,00
ID_2de637c32;90000.0;4,00;1,00;6,00;0,00;1,00;0,00;0,00;2,00;no;8,00;2.0;0,00;3,00;36,00;0,00;4,00;4.0;1.0;64.0;4,00
ID_260da318b;90000.0;4,00;1,00;0,00;0,00;1,00;0,00;0,00;2,00;no;8,00;2.0;0,00;3,00;0,00;0,00;4,00;4.0;1.0;64.0;4,00
ID_53b7446f4;90000.0;4,00;1,00;5,00;0,00;1,00;0,00;0,00;2,00;no;8,00;2.0;0,00;3,00;25,00;0,00;4,00;4.0;1.0;64.0;4,00
ID_e665ee196;171162.0;4,00;1,00;9,00;1,00;0,00;0,00;1,00;1,00;9,00;7,00;13.333.334,00;0,00;3,00;81,00;81,00;1,00;17.777.778.999.999.900,00;0.11111112;49.0;4,00
ID_9dc4a15f6;171162.0;4,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;9,00;7,00;13.333.334,00;0,00;3,00;0,00;81,00;1,00;17.777.778.999.999.900,00;0.11111112;49.0;4,00
ID_2618ee57d;171162.0;4,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;9,00;7,00;13.333.334,00;0,00;3,00;4,00;81,00;1,00;17.777.778.999.999.900,00;0.11111112;49.0;4,00
ID_d55f31bbb;171162.0;4,00;1,00;10,00;1,00;0,00;0,00;1,00;1,00;9,00;7,00;13.333.334,00;0,00;3,00;100,00;81,00;1,00;17.777.778.999.999.900,00;0.11111112;49.0;4,00
ID_8624f4c3c;;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;no;10,00;1.0;0,00;2,00;16,00;0,00;0,00;1.0;1.0;100.0;4,00
ID_8dc36730a;;4,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;no;10,00;1.0;0,00;2,00;256,00;0,00;0,00;1.0;1.0;100.0;4,00
ID_37505aa20;;4,00;2,00;12,00;0,00;1,00;0,00;1,00;3,00;no;10,00;16.666.666,00;0,00;2,00;144,00;0,00;9,00;27.777.777,00;45.689,00;100.0;1,00
ID_652ae65ef;;4,00;2,00;3,00;0,00;1,00;0,00;1,00;3,00;no;10,00;16.666.666,00;0,00;2,00;9,00;0,00;9,00;27.777.777,00;45.689,00;100.0;1,00
ID_01dcacc1d;;4,00;2,00;6,00;0,00;1,00;0,00;1,00;3,00;no;10,00;16.666.666,00;0,00;2,00;36,00;0,00;9,00;27.777.777,00;45.689,00;100.0;1,00
ID_477ca7241;;4,00;2,00;8,00;0,00;1,00;0,00;1,00;3,00;no;10,00;16.666.666,00;0,00;2,00;64,00;0,00;9,00;27.777.777,00;45.689,00;100.0;1,00
ID_ce79272ea;;4,00;2,00;0,00;0,00;1,00;0,00;1,00;3,00;no;10,00;16.666.666,00;0,00;2,00;0,00;0,00;9,00;27.777.777,00;45.689,00;100.0;1,00
ID_d56ece350;150000.0;4,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;6,00;6,00;45.047,00;0,00;2,00;36,00;36,00;1,00;45.689,00;0.25;36.0;4,00
ID_a407c5959;150000.0;4,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;6,00;6,00;45.047,00;0,00;2,00;36,00;36,00;1,00;45.689,00;0.25;36.0;4,00
ID_24534f7ab;150000.0;4,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;6,00;6,00;45.047,00;0,00;2,00;0,00;36,00;1,00;45.689,00;0.25;36.0;4,00
ID_3d5f2165b;;5,00;0,00;6,00;0,00;1,00;1,00;0,00;0,00;no;6,00;0.66666669;0,00;1,00;36,00;0,00;0,00;0.44444448;0.0;36.0;1,00
ID_66f8f6c34;;5,00;0,00;6,00;0,00;1,00;1,00;0,00;0,00;no;6,00;0.66666669;0,00;1,00;36,00;0,00;0,00;0.44444448;0.0;36.0;1,00
ID_4de2a282e;45000.0;4,00;0,00;4,00;0,00;0,00;1,00;0,00;1,00;no;6,50;45.047,00;0,00;2,00;16,00;0,00;1,00;45.689,00;0.25;42.25;4,00
ID_398cd0cd0;45000.0;4,00;0,00;9,00;0,00;0,00;1,00;0,00;1,00;no;6,50;45.047,00;0,00;2,00;81,00;0,00;1,00;45.689,00;0.25;42.25;4,00
ID_42e845796;45000.0;4,00;0,00;8,00;0,00;0,00;1,00;0,00;1,00;no;6,50;45.047,00;0,00;2,00;64,00;0,00;1,00;45.689,00;0.25;42.25;4,00
ID_71b8ba32d;500000.0;4,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;14,00;1.0;0,00;2,00;196,00;196,00;0,00;1.0;0.0;196.0;4,00
ID_371f39941;500000.0;4,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;14,00;1.0;0,00;2,00;196,00;196,00;0,00;1.0;0.0;196.0;4,00
ID_9111ebaa5;;3,00;0,00;9,00;0,00;1,00;0,00;1,00;1,00;no;13,00;1.0;0,00;0,00;81,00;0,00;1,00;1.0;1.0;169.0;2,00
ID_81bfa87a2;;3,00;0,00;4,00;0,00;1,00;0,00;1,00;1,00;no;13,00;1.0;0,00;0,00;16,00;0,00;1,00;1.0;1.0;169.0;2,00
ID_5a8f7dfc0;500000.0;5,00;1,00;15,00;1,00;1,00;1,00;1,00;1,00;no;13,00;1.0;0,00;2,00;225,00;0,00;1,00;1.0;0.25;169.0;4,00
ID_3d0561988;500000.0;5,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;no;13,00;1.0;0,00;2,00;0,00;0,00;1,00;1.0;0.25;169.0;4,00
ID_b8c0ff90b;500000.0;5,00;1,00;11,00;1,00;1,00;1,00;1,00;1,00;no;13,00;1.0;0,00;2,00;121,00;0,00;1,00;1.0;0.25;169.0;4,00
ID_45be47a1a;;5,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;6,00;3,00;2.0;0,00;1,00;36,00;36,00;0,00;4.0;0.11111112;9.0;4,00
ID_cccf2ef75;;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;6,00;3,00;2.0;0,00;1,00;0,00;36,00;0,00;4.0;0.11111112;9.0;4,00
ID_afbc08e69;;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;6,00;3,00;2.0;0,00;1,00;0,00;36,00;0,00;4.0;0.11111112;9.0;4,00
ID_48d46d9f7;;5,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;6,00;3,00;2.0;0,00;1,00;36,00;36,00;0,00;4.0;0.11111112;9.0;4,00
ID_5cb2ab0bb;30000.0;1,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;1.0;0,00;1,00;36,00;36,00;0,00;1.0;0.0;36.0;4,00
ID_0a3ebabef;;3,00;1,00;6,00;0,00;0,00;0,00;0,00;2,00;6,00;6,00;4.0;0,00;3,00;36,00;36,00;4,00;16.0;1.0;36.0;3,00
ID_355199028;;3,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;6,00;6,00;4.0;0,00;3,00;0,00;36,00;4,00;16.0;1.0;36.0;3,00
ID_6845cc9b3;;3,00;1,00;6,00;0,00;0,00;0,00;0,00;2,00;6,00;6,00;4.0;0,00;3,00;36,00;36,00;4,00;16.0;1.0;36.0;3,00
ID_5ba52abe5;;3,00;1,00;6,00;0,00;0,00;0,00;0,00;2,00;6,00;6,00;4.0;0,00;3,00;36,00;36,00;4,00;16.0;1.0;36.0;3,00
ID_fa5928f41;;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,50;1.0;0,00;2,00;25,00;25,00;0,00;1.0;0.0;30.25;2,00
ID_4af91d075;;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;5,00;5,50;1.0;0,00;2,00;36,00;25,00;0,00;1.0;0.0;30.25;2,00
ID_c3f911a52;;5,00;1,00;11,00;0,00;1,00;1,00;0,00;2,00;6,00;13,50;13.333.334,00;0,00;4,00;121,00;36,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_39eb944c7;;5,00;1,00;3,00;0,00;1,00;1,00;0,00;2,00;6,00;13,50;13.333.334,00;0,00;4,00;9,00;36,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_8b53bd3c0;;5,00;1,00;6,00;0,00;1,00;1,00;0,00;2,00;6,00;13,50;13.333.334,00;0,00;4,00;36,00;36,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_e25475e08;;5,00;1,00;10,00;0,00;1,00;1,00;0,00;2,00;6,00;13,50;13.333.334,00;0,00;4,00;100,00;36,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_c91ce551b;50000.0;5,00;4,00;0,00;1,00;0,00;1,00;0,00;4,00;no;4,50;3.0;0,00;5,00;0,00;0,00;16,00;9.0;4.0;20.25;3,00
ID_39ee940f4;50000.0;5,00;4,00;2,00;1,00;0,00;1,00;0,00;4,00;no;4,50;3.0;0,00;5,00;4,00;0,00;16,00;9.0;4.0;20.25;3,00
ID_6ac6d6057;50000.0;5,00;4,00;0,00;1,00;0,00;1,00;0,00;4,00;no;4,50;3.0;0,00;5,00;0,00;0,00;16,00;9.0;4.0;20.25;3,00
ID_ffd56087f;50000.0;5,00;4,00;0,00;1,00;0,00;1,00;0,00;4,00;no;4,50;3.0;0,00;5,00;0,00;0,00;16,00;9.0;4.0;20.25;3,00
ID_6f5b9cf76;50000.0;5,00;4,00;0,00;1,00;0,00;1,00;0,00;4,00;no;4,50;3.0;0,00;5,00;0,00;0,00;16,00;9.0;4.0;20.25;3,00
ID_0bdb98e7b;50000.0;5,00;4,00;9,00;1,00;0,00;1,00;0,00;4,00;no;4,50;3.0;0,00;5,00;81,00;0,00;16,00;9.0;4.0;20.25;3,00
ID_8ef6f7474;;4,00;1,00;7,00;0,00;1,00;0,00;1,00;2,00;7,00;9,00;2.0;0,00;2,00;49,00;49,00;4,00;4.0;1.0;81.0;4,00
ID_466ff90a9;;4,00;1,00;7,00;0,00;1,00;0,00;1,00;2,00;7,00;9,00;2.0;0,00;2,00;49,00;49,00;4,00;4.0;1.0;81.0;4,00
ID_eb8561d39;;4,00;1,00;0,00;0,00;1,00;0,00;1,00;2,00;7,00;9,00;2.0;0,00;2,00;0,00;49,00;4,00;4.0;1.0;81.0;4,00
ID_e133a8b96;;4,00;1,00;11,00;0,00;1,00;0,00;1,00;2,00;7,00;9,00;2.0;0,00;2,00;121,00;49,00;4,00;4.0;1.0;81.0;4,00
ID_db0f26b5f;270000.0;5,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;no;17,00;1.0;0,00;2,00;289,00;0,00;0,00;1.0;0.0;289.0;4,00
ID_333588113;270000.0;5,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;no;17,00;1.0;0,00;2,00;289,00;0,00;0,00;1.0;0.0;289.0;4,00
ID_2e9245111;215000.0;5,00;2,00;0,00;1,00;1,00;0,00;1,00;2,00;6,00;10,50;13.333.334,00;0,00;3,00;0,00;36,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_880d4e7cf;215000.0;5,00;2,00;0,00;1,00;1,00;0,00;1,00;2,00;6,00;10,50;13.333.334,00;0,00;3,00;0,00;36,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_b1649893f;215000.0;5,00;2,00;6,00;1,00;1,00;0,00;1,00;2,00;6,00;10,50;13.333.334,00;0,00;3,00;36,00;36,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_ae7aa8e2e;215000.0;5,00;2,00;15,00;1,00;1,00;0,00;1,00;2,00;6,00;10,50;13.333.334,00;0,00;3,00;225,00;36,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_a9ef8259e;300000.0;5,00;0,00;12,00;1,00;1,00;1,00;1,00;0,00;12,00;11,50;0.66666669;1,00;5,00;144,00;144,00;0,00;0.44444448;0.0;132.25;4,00
ID_8239130d9;300000.0;5,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;12,00;11,50;0.66666669;1,00;5,00;121,00;144,00;0,00;0.44444448;0.0;132.25;4,00
ID_8028c1a54;600000.0;6,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;11,00;8,50;0.40000001;0,00;2,00;36,00;121,00;0,00;0.16000001;0.0;72.25;4,00
ID_2dcc20e6a;600000.0;6,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;11,00;8,50;0.40000001;0,00;2,00;121,00;121,00;0,00;0.16000001;0.0;72.25;4,00
ID_05a5d2c63;;4,00;2,00;16,00;0,00;1,00;1,00;1,00;2,00;16,00;13,50;13.333.334,00;1,00;2,00;256,00;256,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_194697609;;4,00;2,00;0,00;0,00;1,00;1,00;1,00;2,00;16,00;13,50;13.333.334,00;1,00;2,00;0,00;256,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_f50364a2e;;4,00;2,00;11,00;0,00;1,00;1,00;1,00;2,00;16,00;13,50;13.333.334,00;1,00;2,00;121,00;256,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_6fb924655;;4,00;2,00;0,00;0,00;1,00;1,00;1,00;2,00;16,00;13,50;13.333.334,00;1,00;2,00;0,00;256,00;4,00;17.777.778.999.999.900,00;1.0;182.25;4,00
ID_4b78bae30;;3,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;15,00;1.0;0,00;2,00;225,00;225,00;0,00;1.0;0.0;225.0;1,00
ID_915ccad68;;3,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;15,00;1.0;0,00;2,00;225,00;225,00;0,00;1.0;0.0;225.0;1,00
ID_f319894bf;150000.0;3,00;0,00;9,00;0,00;1,00;1,00;0,00;0,00;no;11,50;1.0;0,00;2,00;81,00;0,00;0,00;1.0;0.0;132.25;4,00
ID_e8683fa07;150000.0;3,00;0,00;14,00;0,00;1,00;1,00;0,00;0,00;no;11,50;1.0;0,00;2,00;196,00;0,00;0,00;1.0;0.0;132.25;4,00
