Id,Monthly rent payment, number of all rooms in the house,persons younger than 12 years of age,years of schooling,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if the house has ceiling,=1 if floor are good,Number of children 0 to 19 in household,years of education of male head of household,average years of education for adults (18+),# persons per room,=1 if the household has notebook or desktop computer,# of mobile phones,escolari squared,edjefe squared,hogar_nin squared,overcrowding squared,dependency squared,meaned squared,Target
ID_24ae08cf8,0,4,0,6,1,1,1,1,0,6,6,1,0,2,36,36,0,1,1,36,3
ID_1ff246a75,0,4,0,6,1,1,1,1,0,6,6,1,0,2,36,36,0,1,1,36,3
ID_f4493e5ed,0,7,0,16,1,1,1,1,1,16,16,0.60000001999999997,0,3,256,256,1,0.36000000999999998,0.25,256,4
ID_2203c2a13,0,7,0,16,1,1,1,1,1,16,16,0.60000001999999997,0,3,256,256,1,0.36000000999999998,0.25,256,4
ID_5633d77bd,0,7,0,11,1,1,1,1,1,16,16,0.60000001999999997,0,3,121,256,1,0.36000000999999998,0.25,256,4
ID_75bcc19cf,0,6,0,21,1,1,1,1,0,0,21,0.33333333999999998,0,1,441,0,0,0.11111111999999999,64,441,4
ID_816a0fecc,0,5,1,13,1,1,1,0,1,0,10.75,"16.666.666,00",0,4,169,0,1,"27.777.777,00",6.25E-2,"1.155.625,00",4
ID_596e5b1dc,0,5,1,0,1,1,1,0,1,0,10.75,"16.666.666,00",0,4,0,0,1,"27.777.777,00",6.25E-2,"1.155.625,00",4
ID_de722f9ad,0,5,1,6,1,1,1,0,1,0,10.75,"16.666.666,00",0,4,36,0,1,"27.777.777,00",6.25E-2,"1.155.625,00",4
ID_175ae7997,0,5,1,8,1,1,1,0,1,0,10.75,"16.666.666,00",0,4,64,0,1,"27.777.777,00",6.25E-2,"1.155.625,00",4
ID_ac8c95e08,0,5,1,16,1,1,1,0,1,0,10.75,"16.666.666,00",0,4,256,0,1,"27.777.777,00",6.25E-2,"1.155.625,00",4
ID_d10849b4d,50000,4,0,7,0,0,1,0,0,7,7,1,0,2,49,49,0,1,0,49,1
ID_85bb3a31e,1e+05,3,0,11,0,1,1,1,0,0,11,0.5,0,1,121,0,0,0.25,0,121,4
ID_01e346621,0,5,0,6,1,1,1,1,0,0,4.5,"13.333.334,00",0,3,36,0,0,"17.777.778.999.999.900,00",0.11111111999999999,20.25,4
ID_754a8fd03,0,5,0,6,1,1,1,1,0,0,4.5,"13.333.334,00",0,3,36,0,0,"17.777.778.999.999.900,00",0.11111111999999999,20.25,4
ID_a6a20e9a5,0,5,0,6,1,1,1,1,0,0,4.5,"13.333.334,00",0,3,36,0,0,"17.777.778.999.999.900,00",0.11111111999999999,20.25,4
ID_26178f078,0,5,0,0,1,1,1,1,0,0,4.5,"13.333.334,00",0,3,0,0,0,"17.777.778.999.999.900,00",0.11111111999999999,20.25,4
ID_e6b2396db,42500,4,1,10,0,1,1,1,2,10,11,"16.666.666,00",0,4,100,100,4,"27.777.777,00",0.44444447999999998,121,2
ID_a23ff7b6b,42500,4,1,11,0,1,1,1,2,10,11,"16.666.666,00",0,4,121,100,4,"27.777.777,00",0.44444447999999998,121,2
ID_5e194d245,42500,4,1,0,0,1,1,1,2,10,11,"16.666.666,00",0,4,0,100,4,"27.777.777,00",0.44444447999999998,121,2
ID_eaca96eae,42500,4,1,6,0,1,1,1,2,10,11,"16.666.666,00",0,4,36,100,4,"27.777.777,00",0.44444447999999998,121,2
ID_93339ab9c,42500,4,1,6,0,1,1,1,2,10,11,"16.666.666,00",0,4,36,100,4,"27.777.777,00",0.44444447999999998,121,2
ID_9539a522c,0,6,0,9,1,0,1,1,1,9,7.5,0.75,0,2,81,81,1,0.5625,0.25,56.25,3
ID_e6ee54359,0,6,0,7,1,0,1,1,1,9,7.5,0.75,0,2,49,81,1,0.5625,0.25,56.25,3
ID_17d8b7950,0,6,0,6,1,0,1,1,1,9,7.5,0.75,0,2,36,81,1,0.5625,0.25,56.25,3
ID_3a886fc75,0,5,0,9,1,1,1,1,1,7,11.67,"13.333.334,00",1,4,81,49,1,"17.777.778.999.999.900,00",0.11111111999999999,"13.611.111,00",4
ID_a23e21328,0,5,0,7,1,1,1,1,1,7,11.67,"13.333.334,00",1,4,49,49,1,"17.777.778.999.999.900,00",0.11111111999999999,"13.611.111,00",4
ID_ab338379d,0,5,0,16,1,1,1,1,1,7,11.67,"13.333.334,00",1,4,256,49,1,"17.777.778.999.999.900,00",0.11111111999999999,"13.611.111,00",4
ID_841615818,0,5,0,12,1,1,1,1,1,7,11.67,"13.333.334,00",1,4,144,49,1,"17.777.778.999.999.900,00",0.11111111999999999,"13.611.111,00",4
ID_c666c36cf,169000,5,1,6,1,1,1,1,2,16,15,"13.333.334,00",1,4,36,256,4,"17.777.778.999.999.900,00",1,225,4
ID_7edf98c6e,169000,5,1,2,1,1,1,1,2,16,15,"13.333.334,00",1,4,4,256,4,"17.777.778.999.999.900,00",1,225,4
ID_f867e9af4,169000,5,1,14,1,1,1,1,2,16,15,"13.333.334,00",1,4,196,256,4,"17.777.778.999.999.900,00",1,225,4
ID_b63542e1e,169000,5,1,16,1,1,1,1,2,16,15,"13.333.334,00",1,4,256,256,4,"17.777.778.999.999.900,00",1,225,4
ID_b13f21eaf,75000,4,0,9,0,1,1,1,0,9,8.5,1,0,2,81,81,0,1,0,72.25,4
ID_2e94ec92b,75000,4,0,8,0,1,1,1,0,9,8.5,1,0,2,64,81,0,1,0,72.25,4
ID_adddcdf29,0,7,7,11,1,1,1,1,7,14,12.5,"45.689,00",0,2,121,196,49,"50.625,00","45.992,00",156.25,4
ID_cb7206e8b,0,7,7,0,1,1,1,1,7,14,12.5,"45.689,00",0,2,0,196,49,"50.625,00","45.992,00",156.25,4
ID_b9b9d84fd,0,7,7,0,1,1,1,1,7,14,12.5,"45.689,00",0,2,0,196,49,"50.625,00","45.992,00",156.25,4
ID_0e6f79656,0,7,7,0,1,1,1,1,7,14,12.5,"45.689,00",0,2,0,196,49,"50.625,00","45.992,00",156.25,4
ID_6f1bbbea8,0,7,7,14,1,1,1,1,7,14,12.5,"45.689,00",0,2,196,196,49,"50.625,00","45.992,00",156.25,4
ID_3a640ac34,0,7,7,1,1,1,1,1,7,14,12.5,"45.689,00",0,2,1,196,49,"50.625,00","45.992,00",156.25,4
ID_73c35a785,0,7,7,0,1,1,1,1,7,14,12.5,"45.689,00",0,2,0,196,49,"50.625,00","45.992,00",156.25,4
ID_86aed2743,0,7,7,2,1,1,1,1,7,14,12.5,"45.689,00",0,2,4,196,49,"50.625,00","45.992,00",156.25,4
ID_b3766e63f,0,7,7,0,1,1,1,1,7,14,12.5,"45.689,00",0,2,0,196,49,"50.625,00","45.992,00",156.25,4
ID_a89b0025c,0,8,0,4,0,1,1,0,0,4,5,"45.047,00",0,2,16,16,0,"45.689,00",4,25,2
ID_0e1e0b33d,0,8,0,0,0,1,1,0,0,4,5,"45.047,00",0,2,0,16,0,"45.689,00",4,25,2
ID_5ac679d48,0,8,0,11,0,1,1,0,0,4,5,"45.047,00",0,2,121,16,0,"45.689,00",4,25,2
ID_3a15d820e,80000,4,1,11,0,1,1,1,1,0,11,"45.047,00",0,2,121,0,1,"45.689,00",0.25,121,3
ID_f3750e2a7,80000,4,1,11,0,1,1,1,1,0,11,"45.047,00",0,2,121,0,1,"45.689,00",0.25,121,3
ID_7b6396879,80000,4,1,0,0,1,1,1,1,0,11,"45.047,00",0,2,0,0,1,"45.689,00",0.25,121,3
ID_dfa09aab9,65000,3,2,6,1,1,1,1,3,0,6,2,0,1,36,0,9,4,9,36,2
ID_d81f0cebb,65000,3,2,0,1,1,1,1,3,0,6,2,0,1,0,0,9,4,9,36,2
ID_a80a228a0,65000,3,2,7,1,1,1,1,3,0,6,2,0,1,49,0,9,4,9,36,2
ID_5581f2b15,65000,3,2,2,1,1,1,1,3,0,6,2,0,1,4,0,9,4,9,36,2
ID_4f876a2d8,70000,4,1,12,0,1,1,0,1,0,9,"45.047,00",0,1,144,0,1,"45.689,00",0.25,81,2
ID_54ae3ad45,70000,4,1,6,0,1,1,0,1,0,9,"45.047,00",0,1,36,0,1,"45.689,00",0.25,81,2
ID_1a1176285,70000,4,1,0,0,1,1,0,1,0,9,"45.047,00",0,1,0,0,1,"45.689,00",0.25,81,2
ID_d202d859b,250000,6,0,11,1,1,1,1,0,0,11,0.33333333999999998,0,1,121,0,0,0.11111111999999999,0,121,4
ID_f01e262b3,0,4,0,11,1,1,0,1,0,0,8.5,1,0,3,121,0,0,1,1,72.25,4
ID_fe66c8206,0,4,0,6,1,1,0,1,0,0,8.5,1,0,3,36,0,0,1,1,72.25,4
ID_ce8a4c662,0,4,0,11,1,1,1,1,0,0,7,1,0,2,121,0,0,1,0,49,4
ID_d2317b09a,0,4,0,3,1,1,1,1,0,0,7,1,0,2,9,0,0,1,0,49,4
ID_ade6904c8,0,4,0,2,1,1,0,1,0,0,2,0.5,0,1,4,0,0,0.25,64,4,2
ID_d594e3371,0,5,1,6,1,1,1,1,1,6,7.5,"45.047,00",0,2,36,36,1,"45.689,00",0.25,56.25,3
ID_66b96fbd5,0,5,1,2,1,1,1,1,1,6,7.5,"45.047,00",0,2,4,36,1,"45.689,00",0.25,56.25,3
ID_e9f71b249,0,5,1,9,1,1,1,1,1,6,7.5,"45.047,00",0,2,81,36,1,"45.689,00",0.25,56.25,3
ID_ce3913b6c,0,4,1,3,1,1,0,1,1,0,8,"45.047,00",0,2,9,0,1,"45.689,00",0.25,64,4
ID_816d53da4,0,4,1,3,1,1,0,1,1,0,8,"45.047,00",0,2,9,0,1,"45.689,00",0.25,64,4
ID_4e81d1658,0,4,1,13,1,1,0,1,1,0,8,"45.047,00",0,2,169,0,1,"45.689,00",0.25,64,4
ID_f156542b3,0,4,3,3,0,0,0,0,5,0,9.33,4,0,2,9,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_e02926f1f,0,4,3,5,0,0,0,0,5,0,9.33,4,0,2,25,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_0f26dcb04,0,4,3,7,0,0,0,0,5,0,9.33,4,0,2,49,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_3b91fe595,0,4,3,0,0,0,0,0,5,0,9.33,4,0,2,0,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_bffbc501d,0,4,3,8,0,0,0,0,5,0,9.33,4,0,2,64,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_b142d2a14,0,4,3,13,0,0,0,0,5,0,9.33,4,0,2,169,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_34c62c359,0,4,3,8,0,0,0,0,5,0,9.33,4,0,2,64,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_859edaa41,0,4,3,0,0,0,0,0,5,0,9.33,4,0,2,0,0,25,16,"27.777.777,00","8.711.110.699.999.990,00",1
ID_6b07770c2,0,5,2,3,0,1,1,1,2,0,8,1,1,2,9,0,4,1,4,64,1
ID_d2cde2e08,0,5,2,4,0,1,1,1,2,0,8,1,1,2,16,0,4,1,4,64,1
ID_80b4cca96,0,5,2,8,0,1,1,1,2,0,8,1,1,2,64,0,4,1,4,64,1
ID_05347de58,0,2,1,6,1,1,1,1,1,6,7,3,0,2,36,36,1,9,0.25,49,2
ID_c5c83b3aa,0,2,1,0,1,1,1,1,1,6,7,3,0,2,0,36,1,9,0.25,49,2
ID_f4c490137,0,2,1,8,1,1,1,1,1,6,7,3,0,2,64,36,1,9,0.25,49,2
ID_ac617de8e,0,5,0,6,0,1,1,0,0,6,6,2,0,1,36,36,0,4,0,36,2
ID_1376aba95,0,5,0,6,0,1,1,0,0,6,6,2,0,1,36,36,0,4,0,36,2
ID_b306e1d57,0,5,1,0,1,1,1,1,1,9,8.5,1,0,2,0,81,1,1,0.25,72.25,4
ID_a38da9f2d,0,5,1,9,1,1,1,1,1,9,8.5,1,0,2,81,81,1,1,0.25,72.25,4
ID_2341a35ce,0,5,1,8,1,1,1,1,1,9,8.5,1,0,2,64,81,1,1,0.25,72.25,4
ID_d0f48a1ea,0,3,0,5,0,1,0,0,0,5,5,1,0,1,25,25,0,1,0,25,1
ID_5a816e217,70000,5,1,9,1,1,1,1,2,8,8.5,"13.333.334,00",0,4,81,64,4,"17.777.778.999.999.900,00",1,72.25,3
ID_e3fcbd183,70000,5,1,8,1,1,1,1,2,8,8.5,"13.333.334,00",0,4,64,64,4,"17.777.778.999.999.900,00",1,72.25,3
ID_b332b15ff,70000,5,1,5,1,1,1,1,2,8,8.5,"13.333.334,00",0,4,25,64,4,"17.777.778.999.999.900,00",1,72.25,3
ID_4589bbf27,70000,5,1,5,1,1,1,1,2,8,8.5,"13.333.334,00",0,4,25,64,4,"17.777.778.999.999.900,00",1,72.25,3
ID_941a42f8a,0,5,1,8,1,0,0,1,1,6,5.67,"13.333.334,00",0,3,64,36,1,"17.777.778.999.999.900,00",0.11111111999999999,"32.111.111,00",3
ID_47222bb32,0,5,1,0,1,0,0,1,1,6,5.67,"13.333.334,00",0,3,0,36,1,"17.777.778.999.999.900,00",0.11111111999999999,"32.111.111,00",3
ID_4b5353c82,0,5,1,6,1,0,0,1,1,6,5.67,"13.333.334,00",0,3,36,36,1,"17.777.778.999.999.900,00",0.11111111999999999,"32.111.111,00",3
ID_7a338d93a,0,5,1,3,1,0,0,1,1,6,5.67,"13.333.334,00",0,3,9,36,1,"17.777.778.999.999.900,00",0.11111111999999999,"32.111.111,00",3
ID_71a573d41,0,2,1,12,1,1,1,1,2,0,8.33,5,0,4,144,0,4,25,0.44444447999999998,"69.444.443,00",4
ID_505c017ce,0,2,1,6,1,1,1,1,2,0,8.33,5,0,4,36,0,4,25,0.44444447999999998,"69.444.443,00",4
ID_2d058f66d,0,2,1,0,1,1,1,1,2,0,8.33,5,0,4,0,0,4,25,0.44444447999999998,"69.444.443,00",4
ID_478a01bcb,0,2,1,7,1,1,1,1,2,0,8.33,5,0,4,49,0,4,25,0.44444447999999998,"69.444.443,00",4
ID_845603bea,0,2,1,9,1,1,1,1,2,0,8.33,5,0,4,81,0,4,25,0.44444447999999998,"69.444.443,00",4
ID_914ac3e4e,25000,3,1,11,0,0,1,0,1,11,11.5,3,0,2,121,121,1,9,0.25,132.25,2
ID_31d56f92b,25000,3,1,12,0,0,1,0,1,11,11.5,3,0,2,144,121,1,9,0.25,132.25,2
ID_8c89ce543,25000,3,1,0,0,0,1,0,1,11,11.5,3,0,2,0,121,1,9,0.25,132.25,2
ID_a822f9754,50000,6,1,6,0,0,0,0,1,6,6,"45.047,00",0,2,36,36,1,"45.689,00",0.25,36,4
ID_6febac165,50000,6,1,0,0,0,0,0,1,6,6,"45.047,00",0,2,0,36,1,"45.689,00",0.25,36,4
ID_a5d912a21,50000,6,1,6,0,0,0,0,1,6,6,"45.047,00",0,2,36,36,1,"45.689,00",0.25,36,4
ID_f24007219,0,6,2,0,1,1,1,1,2,0,15,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,225,4
ID_b21020813,0,6,2,0,1,1,1,1,2,0,15,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,225,4
ID_ba67de39c,0,6,2,15,1,1,1,1,2,0,15,"13.333.334,00",0,2,225,0,4,"17.777.778.999.999.900,00",1,225,4
ID_9e25446c4,0,6,2,15,1,1,1,1,2,0,15,"13.333.334,00",0,2,225,0,4,"17.777.778.999.999.900,00",1,225,4
ID_b81ac3b7f,70000,6,1,7,1,1,1,1,1,7,8.5,1,1,2,49,49,1,1,0.25,72.25,4
ID_c4bf3f19d,70000,6,1,10,1,1,1,1,1,7,8.5,1,1,2,100,49,1,1,0.25,72.25,4
ID_5b710061e,70000,6,1,0,1,1,1,1,1,7,8.5,1,1,2,0,49,1,1,0.25,72.25,4
ID_f53cc1eda,0,5,0,9,1,1,1,0,0,0,12.5,0.66666669000000001,0,2,81,0,0,0.44444447999999998,0,156.25,4
ID_5934f8252,0,5,0,16,1,1,1,0,0,0,12.5,0.66666669000000001,0,2,256,0,0,0.44444447999999998,0,156.25,4
ID_a23391346,1e+05,6,3,0,1,1,1,0,4,0,11,"16.666.666,00",0,2,0,0,16,"27.777.777,00",16,121,1
ID_671f67d23,1e+05,6,3,7,1,1,1,0,4,0,11,"16.666.666,00",0,2,49,0,16,"27.777.777,00",16,121,1
ID_fc2c751dc,1e+05,6,3,11,1,1,1,0,4,0,11,"16.666.666,00",0,2,121,0,16,"27.777.777,00",16,121,1
ID_d5442184e,1e+05,6,3,1,1,1,1,0,4,0,11,"16.666.666,00",0,2,1,0,16,"27.777.777,00",16,121,1
ID_c6ed3546c,1e+05,6,3,4,1,1,1,0,4,0,11,"16.666.666,00",0,2,16,0,16,"27.777.777,00",16,121,1
ID_e94c7f533,32600,5,0,4,1,1,1,1,0,4,6.5,0.66666669000000001,0,2,16,16,0,0.44444447999999998,0,42.25,4
ID_ff504de1b,32600,5,0,9,1,1,1,1,0,4,6.5,0.66666669000000001,0,2,81,16,0,0.44444447999999998,0,42.25,4
ID_b27978538,0,4,0,3,0,0,0,0,0,0,3,0.5,0,1,9,0,0,0.25,0,9,2
ID_54b59f416,80000,3,1,11,1,0,0,1,2,0,10,2,0,2,121,0,4,4,1,100,4
ID_dbbb13ccf,80000,3,1,0,1,0,0,1,2,0,10,2,0,2,0,0,4,4,1,100,4
ID_15cb4a884,80000,3,1,11,1,0,0,1,2,0,10,2,0,2,121,0,4,4,1,100,3
ID_64388a0e9,80000,3,1,9,1,0,0,1,2,0,10,2,0,2,81,0,4,4,1,100,4
ID_ed55507af,50000,3,1,0,1,1,1,1,1,5,5.5,3,0,2,0,25,1,9,0.25,30.25,4
ID_62c521127,50000,3,1,6,1,1,1,1,1,5,5.5,3,0,2,36,25,1,9,0.25,30.25,4
ID_c963092d4,50000,3,1,5,1,1,1,1,1,5,5.5,3,0,2,25,25,1,9,0.25,30.25,4
ID_5996c6c08,0,6,0,3,1,1,1,1,0,3,3.5,0.66666669000000001,0,2,9,9,0,0.44444447999999998,64,"45.992,00",2
ID_14e025c5b,0,6,0,4,1,1,1,1,0,3,3.5,0.66666669000000001,0,2,16,9,0,0.44444447999999998,64,"45.992,00",2
ID_4c81fcb10,0,4,1,6,0,1,1,1,1,0,6,1,0,1,36,0,1,1,1,36,3
ID_6433b9f30,0,4,1,0,0,1,1,1,1,0,6,1,0,1,0,0,1,1,1,36,3
ID_b107ca6d1,70000,5,0,8,1,1,1,1,1,8,14,"13.333.334,00",0,4,64,64,1,"17.777.778.999.999.900,00",1,196,4
ID_9f9b5dbbc,70000,5,0,15,1,1,1,1,1,8,14,"13.333.334,00",0,4,225,64,1,"17.777.778.999.999.900,00",1,196,4
ID_6d9dea3cc,70000,5,0,11,1,1,1,1,1,8,14,"13.333.334,00",0,4,121,64,1,"17.777.778.999.999.900,00",1,196,4
ID_b8aeaf96b,70000,5,0,8,1,1,1,1,1,8,14,"13.333.334,00",0,4,64,64,1,"17.777.778.999.999.900,00",1,196,4
ID_8c1db0fec,60000,3,0,17,1,0,0,0,0,17,17,1,0,1,289,289,0,1,0,289,4
ID_5383af50b,0,4,0,6,0,1,0,0,0,0,8.5,1,0,1,36,0,0,1,0,72.25,2
ID_4a4f733b1,0,4,0,11,0,1,0,0,0,0,8.5,1,0,1,121,0,0,1,0,72.25,2
ID_6b5ef5c96,0,7,1,3,1,1,1,1,1,0,6.5,0.75,0,3,9,0,1,0.5625,0.25,42.25,4
ID_a9d94042c,0,7,1,8,1,1,1,1,1,0,6.5,0.75,0,3,64,0,1,0.5625,0.25,42.25,4
ID_93bd45732,0,7,1,5,1,1,1,1,1,0,6.5,0.75,0,3,25,0,1,0.5625,0.25,42.25,4
ID_d3dd2dbe1,0,4,0,11,1,1,1,1,0,11,11,"45.047,00",0,3,121,121,0,"45.689,00",0,121,4
ID_f78218322,0,4,0,11,1,1,1,1,0,11,11,"45.047,00",0,3,121,121,0,"45.689,00",0,121,4
ID_97def016b,0,4,0,11,1,1,1,1,0,11,11,"45.047,00",0,3,121,121,0,"45.689,00",0,121,4
ID_05c962cb5,0,4,2,11,0,0,1,1,2,11,13,2,0,2,121,121,4,4,1,169,4
ID_049b0acf2,0,4,2,15,0,0,1,1,2,11,13,2,0,2,225,121,4,4,1,169,4
ID_c31832d1f,0,4,2,0,0,0,1,1,2,11,13,2,0,2,0,121,4,4,1,169,4
ID_26d0516d6,0,4,2,1,0,0,1,1,2,11,13,2,0,2,1,121,4,4,1,169,4
ID_0005f1903,80000,2,0,6,1,1,1,0,1,0,16,2,0,1,36,0,1,4,1,256,4
ID_1568b6055,80000,2,0,10,1,1,1,0,1,0,16,2,0,1,100,0,1,4,1,256,4
ID_f1944b110,0,5,0,6,1,1,1,1,0,0,6,0.33333333999999998,0,0,36,0,0,0.11111111999999999,64,36,4
ID_ee1f03406,0,5,0,5,0,0,0,0,1,0,4,1,0,3,25,0,1,1,4,16,1
ID_bbdcc4570,0,5,0,4,0,0,0,0,1,0,4,1,0,3,16,0,1,1,4,16,1
ID_6ca2e5420,0,5,0,4,0,0,0,0,1,0,4,1,0,3,16,0,1,1,4,16,1
ID_88b2c8dd4,0,4,1,13,0,1,1,1,1,11,12,"45.047,00",0,2,169,121,1,"45.689,00",0.25,144,4
ID_d9c157b9f,0,4,1,11,0,1,1,1,1,11,12,"45.047,00",0,2,121,121,1,"45.689,00",0.25,144,4
ID_00f84ddbf,0,4,1,0,0,1,1,1,1,11,12,"45.047,00",0,2,0,121,1,"45.689,00",0.25,144,4
ID_7d7d1cc81,0,5,1,6,0,0,0,0,1,11,8.5,1,0,1,36,121,1,1,0.25,72.25,1
ID_b9ef814ca,0,5,1,11,0,0,0,0,1,11,8.5,1,0,1,121,121,1,1,0.25,72.25,1
ID_c7d5e13a2,0,5,1,0,0,0,0,0,1,11,8.5,1,0,1,0,121,1,1,0.25,72.25,1
ID_81307f1c7,0,4,0,13,0,0,1,0,0,0,9.5,1,0,2,169,0,0,1,0,90.25,2
ID_c4e030c85,0,4,0,6,0,0,1,0,0,0,9.5,1,0,2,36,0,0,1,0,90.25,3
ID_7e4eeaa19,1e+05,4,2,13,0,0,0,0,2,13,12,2,0,1,169,169,4,4,1,144,2
ID_a77f71b71,1e+05,4,2,11,0,0,0,0,2,13,12,2,0,1,121,169,4,4,1,144,2
ID_9c9d09bd5,1e+05,4,2,0,0,0,0,0,2,13,12,2,0,1,0,169,4,4,1,144,2
ID_d8a0afe49,1e+05,4,2,0,0,0,0,0,2,13,12,2,0,1,0,169,4,4,1,144,2
ID_2b2ec2a27,0,4,0,6,0,0,1,0,0,6,6,0.5,0,1,36,36,0,0.25,64,36,4
ID_e966b4605,0,4,0,11,0,0,1,0,0,11,8,1,0,2,121,121,0,1,0,64,1
ID_37a7d2ab7,0,4,0,5,0,0,1,0,0,11,8,1,0,2,25,121,0,1,0,64,1
ID_e5064c7ee,0,5,0,8,0,1,0,1,0,0,7,0.5,0,1,64,0,0,0.25,64,49,4
ID_40aabeb13,0,5,0,6,0,1,0,1,0,0,7,0.5,0,1,36,0,0,0.25,64,49,4
ID_a770dd587,0,6,1,6,0,1,1,1,2,6,6.67,"16.666.666,00",0,5,36,36,4,"27.777.777,00",16,"44.444.443,00",4
ID_b6b95c51a,0,6,1,3,0,1,1,1,2,6,6.67,"16.666.666,00",0,5,9,36,4,"27.777.777,00",16,"44.444.443,00",4
ID_5de213b04,0,6,1,11,0,1,1,1,2,6,6.67,"16.666.666,00",0,5,121,36,4,"27.777.777,00",16,"44.444.443,00",4
ID_08de16d05,0,6,1,3,0,1,1,1,2,6,6.67,"16.666.666,00",0,5,9,36,4,"27.777.777,00",16,"44.444.443,00",4
ID_52422b63d,0,6,1,8,0,1,1,1,2,6,6.67,"16.666.666,00",0,5,64,36,4,"27.777.777,00",16,"44.444.443,00",4
ID_8bdb716aa,0,5,1,0,1,1,1,1,1,11,11,"45.047,00",0,2,0,121,1,"45.689,00",0.25,121,4
ID_281e5da03,0,5,1,11,1,1,1,1,1,11,11,"45.047,00",0,2,121,121,1,"45.689,00",0.25,121,4
ID_a37584ea7,0,5,1,11,1,1,1,1,1,11,11,"45.047,00",0,2,121,121,1,"45.689,00",0.25,121,4
ID_25af85a39,0,5,0,6,0,0,0,0,0,0,6,1,0,3,36,0,0,1,0,36,4
ID_2344668a2,0,5,0,6,0,0,0,0,0,0,6,1,0,3,36,0,0,1,0,36,4
ID_8e514af98,0,5,0,6,0,0,0,0,0,0,6,1,0,3,36,0,0,1,0,36,4
ID_13e08a8dd,0,6,0,16,1,1,1,1,0,16,11,0.66666669000000001,0,2,256,256,0,0.44444447999999998,0,121,4
ID_9c10153b6,0,6,0,6,1,1,1,1,0,16,11,0.66666669000000001,0,2,36,256,0,0.44444447999999998,0,121,4
ID_037a85655,0,6,0,6,1,1,1,1,0,0,6,0.25,0,1,36,0,0,6.25E-2,0,36,4
ID_55dd775c6,65000,3,2,0,0,0,1,0,3,0,6,4,0,2,0,0,9,16,9,36,2
ID_5b8c49a36,65000,3,2,0,0,0,1,0,3,0,6,4,0,2,0,0,9,16,9,36,2
ID_c6d0d8333,65000,3,2,6,0,0,1,0,3,0,6,4,0,2,36,0,9,16,9,36,2
ID_cf2fa85ec,65000,3,2,7,0,0,1,0,3,0,6,4,0,2,49,0,9,16,9,36,2
ID_2204bb174,0,4,0,2,0,1,0,0,0,0,9,"45.047,00",0,2,4,0,0,"45.689,00",0.25,81,4
ID_c69c5874c,0,4,0,14,0,1,0,0,0,0,9,"45.047,00",0,2,196,0,0,"45.689,00",0.25,81,4
ID_08bcb6370,0,4,0,11,0,1,0,0,0,0,9,"45.047,00",0,2,121,0,0,"45.689,00",0.25,81,4
ID_eb09934c8,0,4,0,6,0,1,1,1,0,0,2.33,1,0,3,36,0,0,1,4,"54.444.442,00",2
ID_8db52cd5d,0,4,0,0,0,1,1,1,0,0,2.33,1,0,3,0,0,0,1,4,"54.444.442,00",1
ID_8bb46ee32,0,4,0,1,0,1,1,1,0,0,2.33,1,0,3,1,0,0,1,4,"54.444.442,00",1
ID_78756b80a,0,4,0,6,1,0,0,0,0,0,6,0.5,0,1,36,0,0,0.25,0,36,2
ID_f3f5ce07d,1e+05,6,0,6,1,0,1,0,0,0,11.5,0.66666669000000001,0,1,36,0,0,0.44444447999999998,1,132.25,4
ID_b72783b35,1e+05,6,0,17,1,0,1,0,0,0,11.5,0.66666669000000001,0,1,289,0,0,0.44444447999999998,1,132.25,4
ID_050eb5e25,0,5,1,2,0,1,1,1,1,11,8,"13.333.334,00",0,3,4,121,1,"17.777.778.999.999.900,00",0.11111111999999999,64,2
ID_2de5a3488,0,5,1,4,0,1,1,1,1,11,8,"13.333.334,00",0,3,16,121,1,"17.777.778.999.999.900,00",0.11111111999999999,64,2
ID_d4b0e2a0d,0,5,1,11,0,1,1,1,1,11,8,"13.333.334,00",0,3,121,121,1,"17.777.778.999.999.900,00",0.11111111999999999,64,2
ID_1ff2925c6,0,5,1,11,0,1,1,1,1,11,8,"13.333.334,00",0,3,121,121,1,"17.777.778.999.999.900,00",0.11111111999999999,64,2
ID_b30f38831,0,6,0,3,0,1,1,1,0,0,3,0.25,0,1,9,0,0,6.25E-2,0,9,3
ID_367bfbabd,0,5,2,16,0,1,1,1,2,0,13.5,"13.333.334,00",0,2,256,0,4,"17.777.778.999.999.900,00",1,182.25,4
ID_96c716663,0,5,2,0,0,1,1,1,2,0,13.5,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,182.25,4
ID_9c8ba54ad,0,5,2,11,0,1,1,1,2,0,13.5,"13.333.334,00",0,2,121,0,4,"17.777.778.999.999.900,00",1,182.25,4
